納品日,取引先コード,VDRコード,取引先名(漢字),商品コード,便,JANコード,JAN区分,商品名(漢字),DEPT-CLASS,センター入数,パック入数,JANコード下4桁,商品名(カナ)
20231226,724386,243728,総合食品エスイー㈱　　　　　　　　　　　　　　　　,133181,2,4519959826556,1,ムサシノミート　国産豚肉ロースうす切り８０ｇ,16008,9,0,6556,ｺｸｻﾝﾌﾞﾀﾆｸﾛｰｽｳｽｷﾞﾘ     ,
20231226,115711,240524,㈱ＲＡＧ東京　　　　　　　　　　　　　　　　　　　,133344,2,4549737150894,1,●野菜市★きゅうり　　　　　　　　　　　　　,16001,1,0,0894,ｷｭｳﾘ                  ,
20231226,115722,665509,㈱ＲＡＧ東京（標準）　　　　　　　　　　　　　　　,133651,2,4549737074909,1,２２年　秋彼岸用仏花セット　　９／１９　　　,16004,1,0,4909,22ﾈﾝｱｷﾋｶﾞﾝﾖｳﾌﾞｯｶｾｯﾄ   ,
20231226,115711,240524,㈱ＲＡＧ東京　　　　　　　　　　　　　　　　　　　,133898,2,4549737057049,1,●野菜市★長ねぎ　　　　　　　　　　　　　　,16001,1,0,7049,ﾅｶﾞﾈｷﾞ                ,
20231226,126969,266990,㈱ＳＣＩ（日本クッカリー伊勢崎）　　　　　　　　　,133993,2,2313399300000,14,●とろろそば　　　　　　　　　　　　　　　　,03001,10,0,3993,ﾄﾛﾛｿﾊﾞ                ,
20231226,122602,230511,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,134432,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／１９,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/19,
20231226,122602,230421,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,134432,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／１９,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/19,
20231226,122602,230553,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,134432,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／１９,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/19,
20231226,122602,230553,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,134664,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／２０,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/20,
20231226,122602,230511,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,134664,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／２０,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/20,
20231226,122602,230421,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,134664,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／２０,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/20,
20231226,115711,240524,㈱ＲＡＧ東京　　　　　　　　　　　　　　　　　　　,134710,2,4549737141564,1,●野菜市★極早生みかん　　　　　　　　　　　,16006,1,0,1564,ｺﾞｸﾜｾﾐｶﾝ              ,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,134929,2,4903423132869,1,１２２６特Ａ単品ＰＯＰ【Ｏ】　ＵＣスイーツ年,19100,1,0,2869,1226ﾄｸAﾀﾝﾋﾟﾝPOP(O) UCｽ,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,134929,2,4903423132869,1,１２２６特Ａ単品ＰＯＰ【Ｏ】　ＵＣスイーツ年,19100,1,0,2869,1226ﾄｸAﾀﾝﾋﾟﾝPOP(O) UCｽ,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,134929,2,4903423132869,1,１２２６特Ａ単品ＰＯＰ【Ｏ】　ＵＣスイーツ年,19100,1,0,2869,1226ﾄｸAﾀﾝﾋﾟﾝPOP(O) UCｽ,
20231226,122602,230421,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,135014,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／２１,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/21,
20231226,122602,230553,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,135014,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／２１,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/21,
20231226,122602,230511,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,135014,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／２１,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/21,
20231226,115722,665509,㈱ＲＡＧ東京（標準）　　　　　　　　　　　　　　　,135069,2,4903423175125,1,１８年年末用仏花　　　　　　　　　　　　　　,16004,1,0,5125,18ﾈﾝﾈﾝﾏﾂﾖｳﾌﾞｯｶ        ,
20231226,115711,240524,㈱ＲＡＧ東京　　　　　　　　　　　　　　　　　　　,135219,2,4549737143964,1,●野菜市★アメリカンチェリー　　　　　　　　,16006,1,0,3964,ｱﾒﾘｶﾝﾁｪﾘｰ             ,
20231226,113506,242691,キッコーマンソイフーズ㈱　　　　　　　　　　　　　,135379,2,4930726101766,1,●キッコーマン　調製豆乳　　　　７５０ｍｌ　,12003,6,0,1766,ｷｯｺｰﾏﾝ ﾁｮｳｾｲﾄｳﾆｭｳ750ML,
20231226,122602,230511,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,135617,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／２２,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/22,
20231226,122602,230421,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,135617,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／２２,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/22,
20231226,122602,230553,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,135617,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／２２,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/22,
20231226,115711,240524,㈱ＲＡＧ東京　　　　　　　　　　　　　　　　　　　,135625,2,4549737150900,1,野菜市★ぶなしめじ　　　　　　　　　　　　　,16001,1,0,0900,ﾌﾞﾅｼﾒｼﾞ               ,
20231226,122602,230553,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,135689,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／２３,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/23,
20231226,122602,230511,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,135689,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／２３,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/23,
20231226,122602,230421,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,135689,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／２３,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/23,
20231226,115711,240524,㈱ＲＡＧ東京　　　　　　　　　　　　　　　　　　　,135702,2,4903423041512,1,●野菜市★なす　　　　　　　　　　　　　　　,16001,1,0,1512,ﾅｽ                    ,
20231226,115711,240524,㈱ＲＡＧ東京　　　　　　　　　　　　　　　　　　　,135715,2,4549737143971,1,●野菜市★桃　　　　　　　　　　　　　　　　,16006,1,0,3971,ﾓﾓ                    ,
20231226,122602,230553,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,135857,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／２４,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/24,
20231226,122602,230421,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,135857,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／２４,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/24,
20231226,122602,230511,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,135857,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／２４,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/24,
20231226,115711,240524,㈱ＲＡＧ東京　　　　　　　　　　　　　　　　　　　,135886,2,4549737150917,1,●野菜市★りんご赤青ミックス　　　　　　　　,16006,1,0,0917,ﾘﾝｺﾞｱｶｱｵﾐｯｸｽ          ,
20231226,122602,230553,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,136062,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／２５,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/25,
20231226,122602,230511,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,136062,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／２５,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/25,
20231226,122602,230421,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,136062,2,4901231635954,1,Ｐ－０９熟成生地のマルゲリータピザ１２／２５,19010,1,0,5954,P-09 ﾏﾙｹﾞﾘｰﾀﾋﾟｻﾞ 12/25,
20231226,126951,357847,㈱ＳＣＩ（日本クッカリー厚木）　　　　　　　　　　,137115,2,2313711500000,14,●ＮＬ１食分の野菜が摂れるスパイスカレー　　,01008,12,0,7115,1ｼｮｸﾌﾞﾝﾉﾔｻｲｶﾞﾄﾚﾙｶﾚｰ   ,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,137278,2,4903423179840,1,１２２３　常温シール　クリスマスチキン３０円,19100,1,0,9840,1223 ｼﾞｮｳｵﾝｼｰﾙ ｸﾘｽﾏｽﾁｷ,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,137278,2,4903423179840,1,１２２３　常温シール　クリスマスチキン３０円,19100,1,0,9840,1223 ｼﾞｮｳｵﾝｼｰﾙ ｸﾘｽﾏｽﾁｷ,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,137278,2,4903423179840,1,１２２３　常温シール　クリスマスチキン３０円,19100,1,0,9840,1223 ｼﾞｮｳｵﾝｼｰﾙ ｸﾘｽﾏｽﾁｷ,
20231226,122602,230553,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,137335,2,4901231635961,1,Ｐ－１０熟成生地のプルコギピザ　　１２／１９,19010,1,0,5961,P-10 ﾌﾟﾙｺｷﾞﾋﾟｻﾞ  12/19,
20231226,122602,230421,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,137335,2,4901231635961,1,Ｐ－１０熟成生地のプルコギピザ　　１２／１９,19010,1,0,5961,P-10 ﾌﾟﾙｺｷﾞﾋﾟｻﾞ  12/19,
20231226,122602,230511,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,137335,2,4901231635961,1,Ｐ－１０熟成生地のプルコギピザ　　１２／１９,19010,1,0,5961,P-10 ﾌﾟﾙｺｷﾞﾋﾟｻﾞ  12/19,
20231226,115711,240524,㈱ＲＡＧ東京　　　　　　　　　　　　　　　　　　　,137396,2,4549737087435,1,●野菜市★極早生みかん　　　　　　　　　　　,16006,1,0,7435,ｺﾞｸﾜｾﾐｶﾝ              ,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,137529,2,4903423129999,1,１２１９酒お買得ＰＯＰ　　　　　　　　　　　,19100,1,0,9999,1219ｻｹｵｶｲﾄﾞｸPOP       ,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,137529,2,4903423129999,1,１２１９酒お買得ＰＯＰ　　　　　　　　　　　,19100,1,0,9999,1219ｻｹｵｶｲﾄﾞｸPOP       ,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,137529,2,4903423129999,1,１２１９酒お買得ＰＯＰ　　　　　　　　　　　,19100,1,0,9999,1219ｻｹｵｶｲﾄﾞｸPOP       ,
20231226,126969,266990,㈱ＳＣＩ（日本クッカリー伊勢崎）　　　　　　　　　,137597,2,2313759700000,14,●野菜かき揚げそば～北海道産玄そば使用～　　,03002,6,0,7597,ﾔｻｲｶｷｱｹﾞｿﾊﾞ ﾎｯｶｲﾄﾞｳｻﾝ ,
20231226,115722,665509,㈱ＲＡＧ東京（標準）　　　　　　　　　　　　　　　,137605,2,4549737074916,1,２２年　秋彼岸用仏花セット　　９／２２　　　,16004,1,0,4916,22ﾈﾝｱｷﾋｶﾞﾝﾖｳﾌﾞｯｶｾｯﾄ   ,
20231226,125121,220264,㈱ＳＣＩ（グルメデリカ所沢工場）　　　　　　　　　,137873,2,2313787300000,14,焼肉トラジ　黒毛和牛焼肉の恵方巻　３１日２便,01005,1,0,7873,ﾔｷﾆｸﾄﾗｼﾞ ｴﾎｳﾏｷ   31ﾆﾁ2,
20231226,115606,265853,山崎製パン㈱　ケーキ　　　　　　　　　　　　　　　,137996,2,4903110513629,1,Ｌ－０３ＵＣ苺のショートケーキ６号１２／１９,13006,1,0,3629,UC ｲﾁｺﾞﾉｼｮｰﾄ6ｺﾞｳ 12/19,
20231226,115606,230278,山崎製パン㈱　ケーキ　　　　　　　　　　　　　　　,137996,2,4903110513629,1,Ｌ－０３ＵＣ苺のショートケーキ６号１２／１９,13006,1,0,3629,UC ｲﾁｺﾞﾉｼｮｰﾄ6ｺﾞｳ 12/19,
20231226,115606,230481,山崎製パン㈱　ケーキ　　　　　　　　　　　　　　　,137996,2,4903110513629,1,Ｌ－０３ＵＣ苺のショートケーキ６号１２／１９,13006,1,0,3629,UC ｲﾁｺﾞﾉｼｮｰﾄ6ｺﾞｳ 12/19,
20231226,115606,230278,山崎製パン㈱　ケーキ　　　　　　　　　　　　　　　,138004,2,4903110513629,1,Ｌ－０３ＵＣ苺のショートケーキ６号１２／２０,13006,1,0,3629,UC ｲﾁｺﾞﾉｼｮｰﾄ6ｺﾞｳ 12/20,
20231226,115606,230481,山崎製パン㈱　ケーキ　　　　　　　　　　　　　　　,138004,2,4903110513629,1,Ｌ－０３ＵＣ苺のショートケーキ６号１２／２０,13006,1,0,3629,UC ｲﾁｺﾞﾉｼｮｰﾄ6ｺﾞｳ 12/20,
20231226,115606,265853,山崎製パン㈱　ケーキ　　　　　　　　　　　　　　　,138004,2,4903110513629,1,Ｌ－０３ＵＣ苺のショートケーキ６号１２／２０,13006,1,0,3629,UC ｲﾁｺﾞﾉｼｮｰﾄ6ｺﾞｳ 12/20,
20231226,001104,247278,販促資材　　　　　　　　　　　　　　　　　　　　　,138070,2,4903423179857,1,１２２６ＰＭテリア・センティアリニューアルＰ,19100,1,0,9857,1226PMﾃﾘｱ･ｾﾝﾃｨｱﾘﾆｭｰｱﾙP,
20231226,001104,213772,販促資材　　　　　　　　　　　　　　　　　　　　　,138070,2,4903423179857,1,１２２６ＰＭテリア・センティアリニューアルＰ,19100,1,0,9857,1226PMﾃﾘｱ･ｾﾝﾃｨｱﾘﾆｭｰｱﾙP,
20231226,001104,276359,販促資材　　　　　　　　　　　　　　　　　　　　　,138070,2,4903423179857,1,１２２６ＰＭテリア・センティアリニューアルＰ,19100,1,0,9857,1226PMﾃﾘｱ･ｾﾝﾃｨｱﾘﾆｭｰｱﾙP,
20231226,115606,230278,山崎製パン㈱　ケーキ　　　　　　　　　　　　　　　,138094,2,4903110513629,1,Ｌ－０３ＵＣ苺のショートケーキ６号１２／２１,13006,1,0,3629,UC ｲﾁｺﾞﾉｼｮｰﾄ6ｺﾞｳ 12/21,
20231226,115606,230481,山崎製パン㈱　ケーキ　　　　　　　　　　　　　　　,138094,2,4903110513629,1,Ｌ－０３ＵＣ苺のショートケーキ６号１２／２１,13006,1,0,3629,UC ｲﾁｺﾞﾉｼｮｰﾄ6ｺﾞｳ 12/21,
20231226,115606,265853,山崎製パン㈱　ケーキ　　　　　　　　　　　　　　　,138094,2,4903110513629,1,Ｌ－０３ＵＣ苺のショートケーキ６号１２／２１,13006,1,0,3629,UC ｲﾁｺﾞﾉｼｮｰﾄ6ｺﾞｳ 12/21,
20231226,115606,265853,山崎製パン㈱　ケーキ　　　　　　　　　　　　　　　,138125,2,4903110513629,1,Ｌ－０３ＵＣ苺のショートケーキ６号１２／２２,13006,1,0,3629,UC ｲﾁｺﾞﾉｼｮｰﾄ6ｺﾞｳ 12/22,
20231226,115606,230481,山崎製パン㈱　ケーキ　　　　　　　　　　　　　　　,138125,2,4903110513629,1,Ｌ－０３ＵＣ苺のショートケーキ６号１２／２２,13006,1,0,3629,UC ｲﾁｺﾞﾉｼｮｰﾄ6ｺﾞｳ 12/22,
20231226,115606,230278,山崎製パン㈱　ケーキ　　　　　　　　　　　　　　　,138125,2,4903110513629,1,Ｌ－０３ＵＣ苺のショートケーキ６号１２／２２,13006,1,0,3629,UC ｲﾁｺﾞﾉｼｮｰﾄ6ｺﾞｳ 12/22,
20231226,125121,220264,㈱ＳＣＩ（グルメデリカ所沢工場）　　　　　　　　　,138143,2,2313814300000,14,焼肉トラジ　黒毛和牛焼肉の恵方巻　１日２便　,01005,1,0,8143,ﾔｷﾆｸﾄﾗｼﾞ ｴﾎｳﾏｷ   1ﾆﾁ2 ,
20231226,125121,220264,㈱ＳＣＩ（グルメデリカ所沢工場）　　　　　　　　　,138144,2,2313814400000,14,焼肉トラジ　黒毛和牛焼肉の恵方巻　２日２便　,01005,1,0,8144,ﾔｷﾆｸﾄﾗｼﾞ ｴﾎｳﾏｷ   2ﾆﾁ2 ,
20231226,125121,220264,㈱ＳＣＩ（グルメデリカ所沢工場）　　　　　　　　　,138168,2,2313816800000,14,焼肉トラジ　黒毛和牛焼肉の恵方巻　３日２便　,01005,1,0,8168,ﾔｷﾆｸﾄﾗｼﾞ ｴﾎｳﾏｷ   3ﾆﾁ2 ,
20231226,122602,230511,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,138944,2,4901231635961,1,Ｐ－１０熟成生地のプルコギピザ　　１２／２０,19010,1,0,5961,P-10 ﾌﾟﾙｺｷﾞﾋﾟｻﾞ  12/20,
20231226,122602,230421,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,138944,2,4901231635961,1,Ｐ－１０熟成生地のプルコギピザ　　１２／２０,19010,1,0,5961,P-10 ﾌﾟﾙｺｷﾞﾋﾟｻﾞ  12/20,
20231226,122602,230553,伊藤ハム㈱　（関東）　　　　　　　　　　　　　　　,138944,2,4901231635961,1,Ｐ－１０熟成生地のプルコギピザ　　１２／２０,19010,1,0,5961,P-10 ﾌﾟﾙｺｷﾞﾋﾟｻﾞ  12/20,
